location,crop_type,growth_stage,soil_moisture_pct,ndvi,canopy_cover_pct,weed_density_plants_per_m2,recommended_action,herbicide,dosage_ml_per_ha,manual_removal_required,image_path,day_of_year,month,week_of_year,season,day_sin,day_cos,month_sin,month_cos,competition_index,weed_favorability,crop_competition_strength,soil_moisture_pct_x_ndvi,soil_moisture_pct_x_canopy_cover_pct,soil_moisture_pct_x_weed_density_plants_per_m2,soil_moisture_pct_x_dosage_ml_per_ha,soil_moisture_pct_x_day_of_year,soil_moisture_pct_x_month,soil_moisture_pct_x_week_of_year,soil_moisture_pct_x_day_sin,soil_moisture_pct_x_day_cos,soil_moisture_pct_x_month_sin,soil_moisture_pct_x_month_cos,soil_moisture_pct_x_competition_index,soil_moisture_pct_x_weed_favorability,soil_moisture_pct_x_crop_competition_strength,ndvi_x_canopy_cover_pct,ndvi_x_weed_density_plants_per_m2,ndvi_x_dosage_ml_per_ha,ndvi_x_day_of_year,ndvi_x_month,ndvi_x_week_of_year,soil_moisture_pct_squared,soil_moisture_pct_sqrt,ndvi_squared,ndvi_sqrt,canopy_cover_pct_squared,canopy_cover_pct_sqrt,weed_density_plants_per_m2_squared,weed_density_plants_per_m2_sqrt,dosage_ml_per_ha_squared,dosage_ml_per_ha_sqrt,dominant_weed_species
4,2,1,48.030087159291035,1.011130024382663,6.777463107883741,21.69459719939566,0,1,389.579499555356,1,199,333.1396979867086,12.413519427879557,47.452762713726884,3,-0.34668909341905935,1.0870363186785998,-2.381919873916476e-16,1.016999362691839,2.693923937886668,35.89400818462428,0.8562402256494084,31.736871196109362,298.05755791606737,846.6528048203858,17267.32324857943,14109.28390495479,438.25128123984086,2109.3191204507325,-16.35368129841809,44.79826027431378,-1.0121557600249768e-14,41.169628246657645,112.80312070118352,1510.4959037214114,35.441236478319304,7.85659271645247,18.658861072429517,259.92354526212097,287.6029512085749,11.319519181768934,31.85277350397977,2064.07133578262,4.291268521918646,0.792878002322112,1.0024001761414374,45.153653413090574,2.5052198286274256,410.3762488908784,3.779758694042493,151399.13841972093,19.874272439910342,Amaranthus
12,1,2,24.44206371013835,0.6199421636658046,25.001984534419762,84.1375704933028,0,4,461.1869133362291,1,171,231.44767584486598,7.0165104042019015,29.398188074217277,2,-0.30673000292829866,-1.1732555412547603,-0.4392903678022189,-0.8741072207071441,3.397351482664324,16.763638070491965,0.5755808937274092,11.567770250559215,562.3907601968519,1627.50149102551,9302.36529020332,4351.825145266401,146.9400880267782,734.747248099527,-7.810217048619379,-27.561056273461148,-9.286551381363637,-21.383621906630257,67.93256808991423,330.0680888672341,11.284818680731194,13.747930728590537,54.080591561021066,222.70323503323132,94.89282472075388,4.256849576206101,17.683991298931648,486.4089446098032,4.576187863729189,0.36611535070428686,0.7875366441197102,490.3714652145879,4.576853740860954,8699.066287734337,10.326079473726988,136500.315510361,18.233142196310872,Amaranthus
29,0,2,36.49318357600298,0.5477355560118334,84.44575489984425,81.32646791985435,0,1,196.63022997651453,1,172,293.11566319172715,9.017480429040571,36.702140940118184,0,-0.8365920647611995,-0.059122106788127356,-1.184656056171922,-1.7719458920367086e-16,0.9152193416910973,5.343663382906368,0.6923469150930597,31.73281046243399,3412.5375154410513,3391.243386435518,6819.240719703115,12016.848864845353,418.78170496013286,1655.2866667098756,-46.36556729361818,-2.4922419364821446,-40.48660834033687,-7.529490811948514e-15,34.04329456796512,250.15397438627744,26.82816067183925,47.93046674245009,48.01465685767823,145.9376095206814,159.34883326166957,5.725096638299213,24.833264259009507,1554.0951958507253,6.317847801238785,0.42572462624593643,0.798507279057406,6475.983298343578,10.61713287682524,5515.053747207728,9.656613123830553,43423.19585702392,16.76428335789295,Amaranthus
16,3,1,30.307539476166074,0.4520006583265512,17.563208444721585,53.547113948254484,0,4,329.75093106428704,2,66,53.38458588780627,3.0110940206141725,9.624842311550198,1,1.045965331494586,0.39629330640399946,1.0120244356326384,5.724079603863468e-17,3.0343103460621466,19.241324992834386,0.37410485618548234,11.735028737104717,426.1699049181932,1321.4468074974775,6562.308705709537,1370.5127646716141,66.13020859431528,201.46349072815087,18.82726961849938,10.912376562584814,19.40164726199106,1.0000501763316186e-15,82.83197448266299,410.0894544617718,9.038832348470677,7.0707531199291225,27.09311723004813,98.3454413722879,31.45615150724974,1.204753437199378,5.241290815556449,599.4478014867045,4.876311061611458,0.18568151988529455,0.5943597250117324,241.96403023494014,3.7480037251506073,1888.112989206259,7.116484643571531,90429.28426095993,18.55673818686539,Amaranthus
3,2,1,41.53984639838398,0.7222382351788665,7.0004614772472875,21.528317354085626,0,1,351.6289111545773,1,66,389.7473392640042,10.584544555118308,51.59811035570538,3,-0.3852847455687927,0.9500550803794061,-2.788425235210999e-16,1.0754492410867431,2.4982537354516836,41.710222594469464,0.785496095157293,34.20546527104799,280.16239171838146,938.3491631486363,17932.92813458693,13349.146632811737,549.4980896569592,2040.7565177399663,-15.299534594192806,35.88719713451488,-1.1880806111099815e-14,43.53158158298783,126.8020435700939,1861.7680588006058,33.80602980056068,6.70510068830506,20.128054508943922,426.18240071977027,329.40259740641545,10.865338673800052,44.8727737581464,1782.5876014002522,6.304142738546088,0.6825325122578881,0.9263623485996946,61.16390692447476,2.8507461498041526,477.5334380124985,4.941087661267338,154676.7361260064,23.33938048485477,Amaranthus
22,5,2,21.063865243634602,0.19919255348259043,57.708888896035816,72.00577003237818,0,4,280.24254296560645,1,185,48.27642991772535,1.7900283415330827,8.10366788505327,3,0.6912379859068287,0.6261101056980403,0.9108611456987852,0.502353234725718,1.4167043977427667,9.356762291927035,0.7824785521969739,3.99795698103874,872.5714020809484,1673.5333486231027,6098.364240510743,1064.5131765576868,39.41649975422778,156.39094043058708,11.258571981625582,13.63324519809188,18.862701692842556,10.383242328298106,31.399004974721425,174.2056828275059,14.021488311993634,12.83218000409394,17.891128181047385,74.08186149925476,11.260088219837018,0.4829610596908484,1.574747174023692,403.3797808443463,4.165328084431077,0.050937819479201264,0.34880192667158727,3281.1078008307045,7.009732030955936,5082.92898149408,8.614820350141219,95708.41273562305,17.97609512918568,Amaranthus
8,2,1,35.722807488041724,0.5526509208810646,66.35297925485624,92.51557266426038,0,1,269.3970182866998,1,79,356.1799491155023,10.890388669163476,50.77522241023181,0,-0.5702754875369419,0.8226407336001768,-0.44887295028981156,0.8804797447585277,1.298047901737348,14.977102007959767,0.9593476052756218,19.731098232752537,1993.3861639520335,3390.8561817588743,11893.399686004548,10814.043657953996,378.95563177461474,1726.6022038051512,-21.56336370415287,25.37148792340456,-18.412494974563458,31.40768982171208,52.393112273089514,442.568044662745,28.380075292842506,38.55672119993102,46.994075644301965,179.89919856213842,196.0183706594504,6.089561950971936,29.05732942497782,1427.1916603064287,6.040194068483849,0.3668789417679828,0.7159023899538692,3148.7585091983815,7.96706643017997,6746.071756838314,9.154621955456307,92547.37676770042,18.2679711827193,Amaranthus
13,5,3,45.05598330607222,0.4539024935340169,37.33053188982503,1.876209012081005,1,4,0.0,1,194,245.5385980331741,11.668676054616078,45.57580937236447,0,-0.8931970679580368,0.5072649486878695,-0.7586615774395185,0.47112459196040857,0.04047169227986224,21.49469258256769,0.6006583545459074,20.823921137605367,1576.5709183861486,56.18361968550495,0.0,11166.756822895119,412.1640761036128,1570.0376200730523,-35.02791614674604,17.677929537769845,-39.479198833609544,21.545450498807753,1.588255498979506,934.7324229665953,26.58664690240751,19.933626142602805,1.0103918330542163,0.0,155.23450021060657,5.486956771685573,24.051977131929434,1685.7815684057093,5.132769062282504,0.2421203275587832,0.696452840537853,1706.6078341628668,6.718948140562413,3.5025188805897107,1.4560341476269592,0.0,0.0,Amaranthus
22,1,2,45.86692070951439,0.8368503574760718,14.342320575719928,98.65098143782818,0,0,264.36461838692315,1,11,45.67339179056141,2.0732890106845296,5.725291437649035,3,0.5788352575533608,0.6132556817827491,0.8332667384283245,0.5148725462891156,6.404967822890905,39.927773062934335,0.6681459087999622,27.540521208720914,630.979348033049,4273.244320089544,14642.815581359333,2026.0889078291966,80.29896720860562,245.99496566818127,28.817539130520547,29.418926427368568,45.92511062129466,21.224895205932093,301.09307852989815,1387.8517176211726,23.132213479709524,10.176554723582447,72.69790876886599,215.65741932093826,27.836742412175642,1.1783249094114552,4.597364424198982,1739.2245900381101,6.918003599861026,0.5320962828259341,0.7961082693165579,213.55433924362927,3.598573756336197,11142.072325924752,10.445692876605667,85416.94007372267,15.32885901721428,Amaranthus
22,2,3,38.23114686266194,0.6376440895606349,61.2593699442658,77.63769118523358,0,3,315.040467588525,1,79,355.6487320682982,10.373484502451491,42.58771240879275,0,-0.6259078449755417,0.736543505548811,-0.5056567032825386,0.8838389396791376,1.2893939547490665,13.67086586672417,0.7893735600592384,20.894932200123584,2128.5156465298305,2718.92297613597,8818.117596989827,10919.112794051725,336.04502718686274,1343.0183913479586,-18.97269217373103,33.121574159963465,-20.0525151731284,30.722252817519518,55.257465851435526,486.97908116073893,35.837016076951855,33.49639706157731,54.26377790525143,210.60575094973282,162.5538737663942,5.2713780541442885,26.872090462437875,1319.5717632014002,6.009150442222112,0.3510552147316798,0.7161019633048893,3158.5438005010374,9.118261569341394,8734.218088872633,9.035185921873314,90667.74144050064,18.524867365827298,Amaranthus
25,5,1,9.287729433094425,0.234305384542075,34.5680957623493,48.5011243247954,0,4,269.86793397524366,1,178,95.76134174904358,3.673455680659966,15.971023867269663,0,1.0764589510651033,-0.19975447630324886,0.8840722536325424,-0.435451042104885,1.0389556095081032,7.79285523808492,0.7944904103995563,2.7619177957960432,415.25484064741045,493.39104010234666,3417.098757887053,1348.5713914147675,45.99358826027392,231.83249433652873,10.134510901502225,-2.4646747737110304,11.606822364601562,-5.913527462380258,12.789537507002716,78.13293344090623,8.601422289428296,8.376583386650625,9.399000671022439,64.87868743760949,21.016071639828862,0.6707031800987121,3.166604207721538,140.0499456563749,3.1150345366735746,0.042590839705305625,0.5374270843541015,1603.6345615875257,5.139992541420467,1761.1419090052466,6.887992389590364,95535.91577609125,17.127174130167518,Amaranthus
6,2,3,31.634818735233697,0.5688464771527101,40.05985945137929,95.8991903837549,0,1,393.0066165311382,1,96,203.12655233149107,7.2701274354048735,37.66620555536268,3,-0.6571793511925179,-0.8125285831263946,-0.9247068788382774,-0.5154393312112489,2.0464914234438836,15.264402740945284,0.7939781675156917,15.246800805834958,800.9940106505253,2463.5463081876997,10725.325460319169,6584.921750097125,225.3237566914057,976.652018712546,-15.641980978953697,-26.643752153917802,-21.744032616503965,-14.2107908766134,61.51812100080604,556.00588866005,21.559479724041154,21.553706520206646,50.443889218245,221.1071283108144,83.32563195968606,4.640845495101321,24.49067778252292,769.301400200476,5.12151331202019,0.31064181940053465,0.6622456217450002,1274.7437990234857,5.492539277364044,6463.603598551216,7.644562379836785,142830.93167224224,22.227974852063618,Amaranthus
16,5,1,36.498021978205514,0.6027937673787295,22.368822637756484,69.57652421765619,0,0,428.1963135798663,1,145,83.09263071125405,3.004471421699784,9.523729685190984,1,0.9933805723585442,0.31259415265021484,0.980153937465285,5.66815754903016e-17,2.9676606321796166,27.864741196172485,0.7587387582507586,22.081995298597818,741.6880760529732,2745.1822951781883,15603.216323050961,1933.2360709725922,108.908055471073,346.1863413447045,37.54114104857505,10.745498143446678,34.663269257996916,1.7002122576011269e-15,102.73558644845487,1032.5074333006569,28.529475125399124,13.356113476424408,46.177672250755016,266.48533251499737,48.97121014778037,1.8917340669404559,6.408094274971944,1087.4829231576246,4.894661498924338,0.3528324486529993,0.7804591999446874,352.6392753867334,5.507313385081049,4929.397746851626,7.5102975071815,141218.22645551336,19.194024246470487,Amaranthus
22,5,3,16.55135318734721,0.20745154118699766,56.48958022700974,76.74648658304193,0,4,339.0183684460189,2,185,52.3774938066469,2.1576318290911924,8.142018502997296,3,0.7461475517421455,0.601612598791827,0.8255883233858277,0.5566334669628801,1.4515333109754414,8.01328844591807,0.8254558862315694,5.212883444666344,1119.3951042646027,1529.3136753741114,5960.554199624152,1201.4672329172035,46.88833703065829,164.2840348447897,15.947627828024022,13.672301434187872,16.161295305569404,8.654176439147669,21.203738512640342,123.30251826227784,16.030582396208246,13.03692617614996,16.763461334307227,67.64728706971144,13.167734265704372,0.4620872920028495,1.7368086948336696,377.746002910965,3.8277406716233497,0.05373172668628382,0.5140156648035579,2886.256729478068,6.9521708952701875,4693.943752414857,9.002554816264126,83658.18033455635,16.762658414812954,Amaranthus
10,3,3,41.73592937208353,0.19432163231078634,80.11752051990867,26.9780115636573,0,4,241.27519849704427,1,44,63.20521747165265,2.5800851381295264,9.164506460484105,1,0.8360495942917168,0.4167930766477249,1.0633836392311937,6.395645060438782e-17,0.3901376755666051,12.484298228594978,0.31022551372844137,8.042861113108996,3515.12902801355,1124.0167117528217,9856.110807697256,2460.056256500781,134.83536549932543,390.9289628793948,34.23288578843164,21.399065722286046,42.377981846430956,2.6571071180691876e-15,17.523176671715913,441.90068360321135,15.64688241812612,16.18451072760564,5.919844115001307,32.657165059465974,10.530298962748859,0.46475156823498265,1.3989221947248227,1786.1102127018712,5.908413595971446,0.03736672453042314,0.3594991908442121,5523.927331648898,9.013390801072594,740.4921425848629,4.6452128623739934,40905.064127496065,15.261096878897456,Amaranthus
29,1,1,38.81907944782816,0.5213356364308341,21.428808032831903,74.90104653533221,0,1,415.1266953263355,1,145,71.81576177288022,3.109532368309319,9.785894047407503,1,0.8553585398445743,0.3764164992896818,0.9520098325172779,5.522407678749941e-17,3.49418422721209,26.901910504549882,0.7514543376300447,23.941757367674285,695.7025597264203,2366.0060010482784,15849.97451977474,2385.8562500823605,113.7183925123567,309.34602262057206,35.53120321386804,12.077583261823161,29.532361338983936,2.2263914448771507e-15,116.56761110023491,880.2413632529384,28.569127629733426,12.47390908433321,48.27176763960302,193.23893896754134,49.03356452749618,2.0143943482011606,6.6873498342301385,1155.8513831622058,5.931457730928578,0.3532592210898106,0.5718364537083267,439.7201272886723,4.11473865774523,6023.692265304658,7.364175551722178,172646.544381018,19.712031150651217,Amaranthus
1,1,1,43.86287913893316,0.19953517058975379,35.86947457152934,37.35542196275018,0,3,303.47600255242224,1,184,337.6235781983083,10.428583024882723,49.524787955613846,3,-0.45262129464235207,0.9800012333719018,-2.3310923522797394e-16,1.0587411493262813,0.8676754332185814,30.843401712218004,0.637069530037014,7.826383194521667,2228.5997024216704,2108.587949089281,12623.606956085223,13253.787193622598,597.9343998908253,2292.9300575201796,-20.58508015899365,42.60918719986209,-9.623782623060277e-15,45.83063422329171,44.29828929679644,1116.1215207687935,24.649123580772965,7.5014422889455865,5.107016469274695,56.253679816303666,62.33444711160128,2.1376274303815834,9.107986033284355,1644.062864160372,5.723299180500466,0.03143520005669809,0.3865737059695555,1510.7989668500118,7.490428316816486,1654.9156972360292,6.238716550051834,87513.86583831388,14.219257772402374,Amaranthus
4,3,2,47.04001117137103,0.6250624272168431,12.014317178148335,25.292229205204393,0,1,439.2146157854051,1,164,255.55635762519978,8.704790007275347,40.45376699561033,2,-1.0270345860304162,-0.23463162899720824,-0.9808672312998109,-1.8002423917109798e-16,1.612370640151815,42.26005606856549,0.3994645539466728,29.50657245344174,703.8147723177545,1128.4452835124057,16313.069086988606,10957.220546072673,403.246159650527,2171.002329623526,-43.451013693564995,-8.986807676886546,-39.916502765053686,-8.224030435604742e-15,75.63696232191847,1515.2918108436304,18.98388467591178,7.557841011871148,12.984746648603126,231.73887399656448,149.86620235697475,5.261439343512007,20.94395932358008,1996.9157648181433,6.403627289635058,0.31957052573108036,0.7440315397553898,171.45468167460996,4.123103127965639,531.1755503632218,3.975221655022379,164496.53557205913,19.634326165923625,Amaranthus
25,5,1,11.679330534729788,0.18794438725983934,46.228778520037835,37.54856827664619,0,4,346.54417915378036,1,178,96.67571222281927,3.7596938343028166,13.28824603158627,2,1.1296914986442559,-0.21242879319655578,0.8987940804436184,-0.4834833414337642,1.0076823228796221,7.330523434799116,0.7588586247487757,2.329947052670833,496.76218975019333,443.85168216951257,3323.3498001986477,1381.6887015062125,46.93341762235737,185.51725319348395,12.1133291035894,-2.2986131005322847,9.408500210024206,-7.563135419066915,13.50959856602279,87.32029788301467,9.85779015024568,7.395044411594063,9.118339130904523,60.571988643144444,20.437940903735317,0.9763691504715035,3.1133217288505004,147.714338256901,3.190184560333966,0.04328497324763759,0.4186470536981485,1413.2712916636951,6.69664890525071,1874.873038353171,6.57316072352878,110520.52889563653,19.017897513757926,Amaranthus
8,3,1,23.93205337187353,0.2543046643361156,44.41849317821186,92.80813361303704,0,1,401.217232477302,1,116,255.4000762753308,10.55797473043784,42.37555883958781,0,-1.0253951314980032,0.04907644690658681,-0.7280607749282297,0.499885691552238,1.4786274731445312,10.596297881808013,0.3511110164276212,5.6119701378405535,1208.530749062975,2191.2167059689486,9509.63135579253,6929.364184993516,284.351545304236,1067.8387137997788,-21.296792069555835,1.340346150165987,-21.67508302807379,11.964709584412198,25.02808718374432,269.58895958546026,8.419604173121455,11.453434581292454,19.8349316018135,94.499162448935,80.96460320895079,2.309135733866018,9.02603785874811,681.5447235746826,5.002669236280522,0.07239931925647085,0.5488336736261208,3383.9512610851493,7.6260302028541345,7215.531055853631,9.486544681402897,177149.16594719217,17.729172729685022,Amaranthus
22,2,2,24.185956790421216,0.5236949509994864,22.118146492006257,104.46973649948748,0,4,330.8725391766885,1,171,235.4898758887274,7.689909359327881,24.290659661977514,2,-0.38810671410352315,-1.0666449487938177,-0.49066248032411497,-0.9153219139485823,3.6572342926024524,16.60685955576114,0.6906351912461066,13.634835800878237,567.4579525020306,1726.0539422869467,7226.187736479191,5724.625182860508,180.42820601402244,574.7196560193687,-7.803751168511492,-21.2883898085715,-9.553755891408517,-19.13037932912843,110.2204967627823,401.85597191974546,14.769472957888917,13.459449393319044,46.789610751833095,235.47645381982716,124.80000542169842,4.055725775041773,17.532157268209428,466.83828501863843,4.656401091569102,0.32242894393486965,0.73567898695924,464.23306995706946,4.6964784768674495,8230.071957877164,9.89236651818595,179012.9796525941,21.732288997279163,Amaranthus
23,5,3,26.69144704826695,0.6303594425068423,13.907886163438944,87.08884284430833,0,4,378.5459508255727,1,6,87.15292801900395,2.9881099090519143,11.703963514110892,1,0.8659700897600358,0.15383668535421532,1.0623850170864364,6.167652731003626e-17,4.989099702842912,27.313184683372494,0.820088985471099,18.052677207342924,491.37292988653104,3279.3095660720264,12039.21347846794,2326.9738193614144,92.18424448968251,395.0858326314621,34.20366429004168,4.510440752918185,31.916674215587566,1.6104227313517778e-15,166.3657644351464,935.1386331766297,24.533602167824142,9.543201533352862,63.94663856636965,292.0261338314647,46.50701814853982,1.8980312499565828,7.383347101178585,872.8002896289476,5.023841031514706,0.39937415168143386,0.6366623678307165,222.07889702028513,4.000613088479894,6619.491451835607,10.177118620669178,154641.5192890554,17.95147875114239,Amaranthus
29,0,0,29.452283247319468,0.5153776809599655,18.505375166991318,76.2618796744942,0,1,356.5880342346902,1,145,76.860473709223,3.347611504285747,13.930933294114846,1,0.8362338830961003,0.3528978430418977,0.9920120101456016,6.806553370408263e-17,2.721852629537716,23.836504652978608,0.7878258642064163,21.1230344502232,569.9651773899582,2506.8267047571835,12505.098616856536,2817.0606729897163,91.06798985697378,375.90501243352224,27.993028998698144,11.3120137129592,35.40540386888343,2.227503568207922e-15,92.91645523691719,946.5077924257762,28.24678349822877,11.40917358399845,42.30446066962854,237.90432484377084,44.02417617959536,2.242869262634024,5.59490634647605,990.4575268549669,4.4103709334937795,0.36332761500406663,0.8473547644077593,465.73806926922094,4.192922612031081,5487.218373826263,8.337278505522056,158534.33450696123,22.88675529254138,Amaranthus
22,5,0,19.23468752864322,0.9049936381249776,6.253282540082871,40.62278825132747,0,0,318.99727122781997,1,56,157.819522057998,4.716432204847887,22.43571930018207,1,0.5333280895058441,-0.9341999721898901,0.6051913408954135,-0.9967490009955748,4.155567485710674,14.496945572797308,0.8245303990984838,15.46308148941118,121.12447056240048,784.0168964304028,5875.07949367609,2764.765637824545,93.28431826714768,401.1060504381526,8.545178067295398,-15.004309051113257,8.628900204180486,-15.68686451683331,92.33980121238345,276.2830956183133,14.480913947901389,4.411256873641788,38.0158491861956,296.6911774849892,125.88587369242455,3.150072885813931,20.388286838573055,289.6678638323848,3.3172538735317203,0.6243401820804441,0.8646204277449585,44.76780116523633,2.859514597967574,1195.9458303048095,7.0512699226568625,95617.5349374025,18.096977094499035,Amaranthus
4,3,1,38.525406164980936,0.6284649750043725,12.524186159030922,25.977175910742158,1,1,307.52518378545176,1,164,201.69059257043642,11.005335526362419,37.869134192874675,3,-0.9552808879297482,-0.21327248974096247,-0.8963152897190703,-1.6786970674156401e-16,2.0301765628056665,32.531608146227576,0.4407531156451749,25.35893634317167,560.3356949001305,836.99523137353,18047.77534249816,12125.500293199739,400.3845187567561,1721.8507665419718,-37.767393295818316,-11.043232840133074,-44.49093199488696,-8.784232059435762e-15,66.70612456811502,1645.779660941643,16.57157044637724,7.088375310561315,15.16439470177129,247.887386721798,149.16677686271686,5.60250115242288,23.352027483653327,1965.3750910422193,7.229486401890228,0.331115685370926,0.7500797322604361,166.67987205083114,3.9941770841067097,556.131724123995,4.657075223618017,141935.55554514733,19.58312195925748,Amaranthus
11,4,3,27.184501863870246,0.6597922582320808,59.24772444852321,85.6758908186436,0,0,327.57988282835026,1,36,264.4542640001118,9.136448330839599,35.69481357591361,0,-0.9237298938583577,-0.3411556857331539,-0.8949447935172383,-1.9613096733562132e-16,1.1992461278246855,12.465028850108116,0.5540472083105857,20.249228390658214,1620.3026686684452,2281.0130621533062,8719.631479914411,8507.810812100897,276.9272351978663,1083.5543306701722,-25.40098513007007,-9.67430256442357,-29.925040846380735,-5.004664264282901e-15,46.52763866571601,332.1032745852084,20.90601686865734,43.957166781157675,59.612223985263306,233.40897038573905,209.9959623728651,6.049506672231318,23.5103111257621,882.3030859092471,4.545688938708942,0.5336575856590984,0.7256953101770767,2943.5799399483444,8.51208716068846,7067.545725641466,9.356381047954198,100359.58669042744,19.846183845906342,Amaranthus
8,3,1,19.671251023754333,0.2163492174453078,49.95905832117698,93.12557371966149,0,1,318.17905411576317,1,116,277.0925296056966,9.202089218845364,44.30941004733791,0,-0.8032914294836603,0.05534464808079474,-0.6832979368833152,0.537993229501216,1.5856027245751234,9.933997792307867,0.4156862080010176,5.6349932461594525,1347.146808616512,2126.307643390451,10648.91666769956,7188.5182027107485,207.2741609018307,1010.5936928557461,-23.369299744921193,1.6511606692797607,-22.404512694154924,12.726269242031764,38.85311768144866,265.2002300865462,12.909328613802483,13.102209581182635,21.610891918065846,86.77064044171816,65.93342564670756,2.170151790854082,9.552165647143815,709.9721990897965,4.2570808313637,0.06022515926450932,0.5499917415412696,3087.8367614600115,6.470280608102053,8027.203513623805,11.161426370105488,154066.99321357172,16.567645284454684,Amaranthus
21,0,2,41.40928294821481,0.6697391726821487,77.74192558315045,79.9528788302552,0,1,186.35587432390278,1,172,253.68280456965263,9.233345140453718,37.247719391783974,0,-0.9976178640100757,-0.07009190742745115,-0.8993418409789047,-1.857815161030747e-16,0.9398800493506179,5.053133994184306,0.5542209655979978,25.16474661209393,3359.2569934869216,3301.914678602026,9844.958237880295,9310.236448396721,391.12503223380725,1640.8926000503816,-45.26833769280271,-2.6962551023232346,-46.491987667647564,-6.789440719855568e-15,39.44001447727304,280.5844553376524,22.061848080820724,56.36605349430942,60.875000306305864,142.83385441755468,224.90302525414322,6.102157220329803,28.852225629090558,1639.072051790513,6.771714088143068,0.5593310044168643,0.8307114649644198,6478.568428771161,10.408969252834549,7170.0208288974845,10.165599268710833,37687.5801122333,12.118861524833573,Amaranthus
9,2,2,44.20820664328463,0.33600268686375473,65.51834689611798,0.49734931275762945,1,6,0.0,1,48,181.24515698374796,6.080220141332301,28.81747423900581,3,0.19874562233212267,-0.8690339334228994,1.2239110557303307e-16,-1.129350034977028,0.010555438995723549,19.16811262728563,1.005888416844161,14.954816561289988,2231.0490964216106,26.18143784366666,0.0,6716.073612153583,251.77473701188424,902.1204154304103,6.566786796273886,-41.02283172522623,5.202949711722024e-15,-40.980420516152144,0.3486685472456002,797.659806347359,28.44989142704493,21.399304349679603,0.19373475721111155,0.0,52.13931635701241,2.1379807966879,8.462183739085958,1633.77067362513,6.378523423621212,0.12785279850149173,0.5385571304240238,2963.818262548475,7.903726129361221,0.3736925315547552,0.7610317091519943,0.0,0.0,Amaranthus
21,4,2,36.84902134759959,0.7236185596120587,83.40334192466663,80.84794712256284,0,1,220.02487826601458,1,194,240.01367116718995,8.741139697103272,39.40091733385092,0,-1.1024261396343034,-0.06951912158738549,-1.0393277698551497,-1.9390870608171252e-16,1.021645351229826,5.150434228740806,0.6542164729201992,28.60311332494673,3552.9902216328937,3679.16218591454,8700.553044223907,12143.034733071163,376.53026727383326,1592.1116272445684,-38.79817509225203,-2.3958840857721926,-42.38567691414142,-7.276397438463627e-15,37.68402567881936,298.0798527263396,26.719416971111258,55.51852094344132,54.5432109299106,131.46008510358507,162.75308047266967,5.751072785942208,25.168399127286975,2046.4397528567088,6.470597078938025,0.4961629601930781,0.7575390688973601,7813.023231786584,8.504611075723718,6303.369445569514,8.515871991503191,36198.05180618545,13.160319596513506,Amaranthus
21,1,0,11.985984017839627,0.7398719808123743,15.063699446667322,13.291053918494638,0,6,104.1616196407604,2,46,281.0777540131272,11.95636719466303,44.50648661686264,3,-0.2357431562176397,0.9424375691832588,-2.4257739123802856e-16,1.054723589171696,0.7924574330403014,9.03759292108973,0.5606097815275576,7.416761621572692,203.8198610386513,132.54199218979448,1149.4590276509014,3199.5969738596405,143.02777310239685,603.7734297389634,-2.5865300247762324,9.268169459948993,-3.1665397900778144e-15,10.40616064276851,6.427971048044569,112.32571733352556,6.35958447454188,11.996745896291632,8.751313367827718,58.914474221778555,279.6250915846209,7.286825053723545,36.981426902682905,121.35489536672945,3.4080835280433472,0.37947281708469577,0.7479241205509148,303.14067710259167,3.9883328392114192,160.24831046795168,3.472525351456563,9124.216288279453,9.929357565121734,Amaranthus
4,3,2,38.64123062464111,0.588834364803187,10.237999977351775,23.10934740459365,0,0,418.23479539197086,1,164,193.54986523062968,8.392158608635494,37.10326453714023,0,-0.8646939857024616,-0.20889208990869218,-1.1668970646342727,-1.4350922882438335e-16,1.724146928905155,40.30591508500064,0.4177889950263828,33.84808938412835,537.6349654918014,1085.502246036305,17867.851091979323,13518.498809014169,396.8937725539085,1790.4963759953118,-40.98048394182263,-8.26698398460526,-41.792708356403125,-8.377382837307238e-15,84.98169345661347,1891.0717699104587,18.288176251910254,7.738101144861886,13.192085695115319,239.6646882655045,168.7273698489888,4.552480546216706,20.134180274566386,1823.111941205666,6.192951947994088,0.31377416410292513,0.7625681153309806,175.95141513490066,4.076826557859174,528.2047602447306,4.543119988892711,160676.98913540694,18.534088724647436,Amaranthus
22,3,3,6.685208761504095,0.5731270015035445,59.58877443761613,77.7515488947437,0,0,344.88811914970984,1,9,265.19005681555495,9.625981620997708,31.53621911310852,0,-0.7015651049354927,-0.19599942859120772,-0.9245291449976031,-1.900716834185801e-16,0.9758957877621887,2.2721687001510444,0.3831280868326812,3.696017971942953,411.151370727679,393.1756256008456,2346.664865754264,1860.7741133411396,63.90517638345235,254.44751878842436,-5.8475272011649135,-1.5678720914212054,-5.652169399785896,-1.5076159667304934e-15,6.357389642388097,15.088328649754018,2.578504931850764,35.11135257170177,34.59384672798752,220.5097692462828,137.62397420506647,3.230174867015335,21.20684309603967,49.025812481227106,2.4855173685011875,0.41555159338291203,0.6623070250807515,4361.745797963463,8.942610377145973,3773.5519436790746,7.585634917450149,174791.8838650543,21.551278795491047,Amaranthus
